"Annot","Term","Annotated","Significant","RichFactor","FoldEnrichment","zscore","Pvalue","Padj","GeneID","ko","Level3","Level2","Level1"
"05100","Bacterial invasion of epithelial cells",77,8,0.103896103896104,2.95037229437229,3.28143781677395,0.00554673377334317,0.123216728822123,"Ctnnb1,Wasf2,Gab1,Dnm2,Cbl,Cltc,Dock1,Ctnna3","05100","Bacterial invasion of epithelial cells","Infectious disease: bacterial","Human Diseases"
"05231","Choline metabolism in cancer",98,9,0.0918367346938776,2.60791836734694,3.05499213809768,0.00753730119289748,0.143031686079388,"Pcyt1a,Hif1a,Chkb,Pdgfrb,Wasf2,Mtor,Wasf3,Pdgfd,Pip5k1c","05231","Choline metabolism in cancer","Cancer: overview","Human Diseases"
"04935","Growth hormone synthesis, secretion and action",117,10,0.0854700854700855,2.42712250712251,2.9653682651352,0.00818681923582491,0.143031686079388,"Pou1f1,Adcy9,Gsk3b,Mtor,Itpr1,Gnai2,Gna11,Atf4,Junb,Ep300","04935","Growth hormone synthesis, secretion and action","Endocrine system","Organismal Systems"
"05165","Human papillomavirus infection",359,22,0.0612813370473538,1.74022655524605,2.7257377718569,0.00822972369285337,0.143031686079388,"Ikbkg,Ctnnb1,Tbp,Ppp2r5c,Llgl1,Itgb4,Traf3,Gsk3b,Itgb5,Pdgfrb,Itga7,Lamb3,Wnt2b,Notch2,Mtor,Atm,Prkci,Atp6v1a,Ep300,Chd4,Ubr4,Col6a5","05165","Human papillomavirus infection","Infectious disease: viral","Human Diseases"
"04820","Cytoskeleton in muscle cells",233,16,0.0686695278969957,1.95003147353362,2.80120790042479,0.00827836125218325,0.143031686079388,"Jup,Sptbn1,Sgcd,Itgb4,Myh10,Myh9,Plec,Itgb5,Itga7,Tln1,Hspg2,Sspn,Daam1,Syne3,Sptan1,Col6a5","04820","Cytoskeleton in muscle cells","Cell motility","Cellular Processes"
"04310","Wnt signaling pathway",175,13,0.0742857142857143,2.10951619047619,2.82732841530066,0.0089119397097102,0.145874381564204,"Ctnnb1,Wif1,Fbxw11,Myc,Csnk1e,Gsk3b,Tbl1x,Wnt2b,Vangl1,Lrp6,Sfrp1,Daam1,Ep300","04310","Wnt signaling pathway","Signal transduction","Environmental Information Processing"
"04110","Cell cycle",157,12,0.0764331210191083,2.17049681528662,2.8227394704338,0.00947925073927338,0.147402348995701,"Anapc1,Ppp2r5c,Tgfb3,Gadd45g,Myc,Gsk3b,Smad2,Anapc2,Orc6,Tfdp2,Atm,Ep300","04110","Cell cycle","Cell growth and death","Cellular Processes"
"05211","Renal cell carcinoma",70,7,0.1,2.83973333333333,2.95026796146667,0.0113271826022459,0.165586277504958,"Hif1a,Tgfb3,Pak2,Gab1,Rapgef1,Ptpn11,Ep300","05211","Renal cell carcinoma","Cancer: specific types","Human Diseases"
"05210","Colorectal cancer",88,8,0.0909090909090909,2.58157575757576,2.84615592289167,0.0121547819926426,0.165586277504958,"Ctnnb1,Tgfb3,Gadd45g,Myc,Gsk3b,Smad2,Casp9,Mtor","05210","Colorectal cancer","Cancer: specific types","Human Diseases"
"04977","Vitamin digestion and absorption",26,4,0.153846153846154,4.36882051282051,3.28564645665962,0.0122459304907203,0.165586277504958,"Folh1,Abcd4,Cubn,Lrat","04977","Vitamin digestion and absorption","Digestive system","Organismal Systems"
"04340","Hedgehog signaling pathway",58,6,0.103448275862069,2.93765517241379,2.82684423849993,0.0158637937713922,0.197345594516119,"Smo,Arrb1,Fbxw11,Csnk1e,Gsk3b,Megf8","04340","Hedgehog signaling pathway","Signal transduction","Environmental Information Processing"
"05213","Endometrial cancer",58,6,0.103448275862069,2.93765517241379,2.82684423849993,0.0158637937713922,0.197345594516119,"Ctnnb1,Gadd45g,Myc,Gsk3b,Casp9,Ctnna3","05213","Endometrial cancer","Cancer: specific types","Human Diseases"
"05212","Pancreatic cancer",76,7,0.0921052631578947,2.61554385964912,2.70026450350169,0.0172885398631338,0.198306201926106,"Ikbkg,Tgfb3,Gadd45g,Smad2,Rad51,Casp9,Mtor","05212","Pancreatic cancer","Cancer: specific types","Human Diseases"
"05220","Chronic myeloid leukemia",76,7,0.0921052631578947,2.61554385964912,2.70026450350169,0.0172885398631338,0.198306201926106,"Ikbkg,Bcr,Tgfb3,Gadd45g,Myc,Cbl,Ptpn11","05220","Chronic myeloid leukemia","Cancer: specific types","Human Diseases"
"04962","Vasopressin-regulated water reabsorption",44,5,0.113636363636364,3.2269696969697,2.82790739585306,0.0185531243867785,0.198306201926106,"Rab5b,Adcy9,Dync1h1,Dctn1,Nsf","04962","Vasopressin-regulated water reabsorption","Excretory system","Organismal Systems"
"04070","Phosphatidylinositol signaling system",96,8,0.0833333333333333,2.36644444444444,2.56932771219953,0.0197182785212381,0.198306201926106,"Mtmr6,Plce1,Pik3c2b,Inpp5b,Itpr1,Pip5k1c,Pi4ka,Cds2","04070","Phosphatidylinositol signaling system","Signal transduction","Environmental Information Processing"
"04015","Rap1 signaling pathway",215,14,0.0651162790697674,1.84912868217054,2.40296363802299,0.0198490436585018,0.198306201926106,"Tiam1,Adcy9,Ctnnb1,Pdgfrb,Plce1,Tln1,Sipa1l3,Pdgfd,Gnai2,Ctnnd1,Rapgef6,Prkci,Rapgef1,Sipa1l1","04015","Rap1 signaling pathway","Signal transduction","Environmental Information Processing"
"04980","Cobalamin transport and metabolism",17,3,0.176470588235294,5.01129411764706,3.16214192137588,0.020404496661207,0.198306201926106,"Abcd4,Mtr,Thap11","04980","Cobalamin transport and metabolism","Digestive system","Organismal Systems"
"04928","Parathyroid hormone synthesis, secretion and action",116,9,0.0775862068965517,2.20324137931034,2.48934784196667,0.0211239166602179,0.199076911555387,"Adcy9,Gata3,Arrb1,Itpr1,Lrp6,Gnai2,Gna11,Arhgef11,Atf4","04928","Parathyroid hormone synthesis, secretion and action","Endocrine system","Organismal Systems"
"04120","Ubiquitin mediated proteolysis",156,11,0.0705128205128205,2.00237606837607,2.40947833976654,0.0219358137689032,0.200648178886144,"Uba1,Anapc1,Fbxw11,Ddb1,Trip12,Anapc2,Ube3b,Herc2,Cul4b,Cbl,Ubr5","04120","Ubiquitin mediated proteolysis","Folding, sorting and degradation","Genetic Information Processing"
"04150","mTOR signaling pathway",158,11,0.069620253164557,1.97702953586498,2.36378333845198,0.0238418995023328,0.211852307006443,"Ulk2,Gsk3b,Rptor,Wnt2b,Mtor,Lrp6,Prr5,Depdc5,Mapkap1,Atp6v1a,Lamtor3","04150","mTOR signaling pathway","Signal transduction","Environmental Information Processing"
"04136","Autophagy - other",32,4,0.125,3.54966666666667,2.75954424114528,0.024986311185166,0.215853966071851,"Ulk2,Rptor,Mtor,Atg9a","04136","Autophagy - other","Transport and catabolism","Cellular Processes"
"05414","Dilated cardiomyopathy",103,8,0.0776699029126214,2.20561812297735,2.34889915125436,0.0286772502597603,0.241043914345553,"Adcy9,Sgcd,Itgb4,Tgfb3,Itgb5,Itga7,Atp2a2,Sspn","05414","Dilated cardiomyopathy","Cardiovascular disease","Human Diseases"
"04540","Gap junction",86,7,0.0813953488372093,2.31141085271318,2.33278241862706,0.0316339733045579,0.258899097308356,"Adcy9,Pdgfrb,Itpr1,Tjp1,Pdgfd,Gnai2,Gna11","04540","Gap junction","Cellular community - eukaryotes","Cellular Processes"
"04140","Autophagy - animal",167,11,0.0658682634730539,1.87048303393214,2.16608923122056,0.0339332290236722,0.270595749393899,"Ykt6,Ulk2,Hif1a,Rptor,Cflar,Mtor,Itpr1,Atg9a,Epg5,Zfyve1,Wdfy3","04140","Autophagy - animal","Transport and catabolism","Cellular Processes"
"04517","IgSF CAM signaling",300,17,0.0566666666666667,1.60918222222222,2.04474205373561,0.0364322161693638,0.280519824381349,"Ctnnb1,Epb41l2,Unc5b,Sptbn1,Myh10,Myh9,Pak2,Gsk3b,App,Sorbs1,Plxna2,Plxna1,Tjp1,Rapgef6,Prkci,Ptpn11,Sptan1","04517","IgSF CAM signaling","Signaling molecules and interaction","Environmental Information Processing"
"04512","ECM-receptor interaction",89,7,0.0786516853932584,2.23349812734082,2.23244831553418,0.0371441979870879,0.280519824381349,"Itgb4,Itgb5,Itga7,Lamb3,Hspg2,Fras1,Col6a5","04512","ECM-receptor interaction","Signaling molecules and interaction","Environmental Information Processing"
"04530","Tight junction",170,11,0.0647058823529412,1.83747450980392,2.1028873679662,0.0378837061865488,0.280519824381349,"Tiam1,Arhgef18,Nf2,Amotl1,Llgl1,Myh10,Myh9,Arhgef2,Tjp1,Rapgef6,Prkci","04530","Tight junction","Cellular community - eukaryotes","Cellular Processes"
"04350","TGF-beta signaling pathway",112,8,0.0714285714285714,2.02838095238095,2.09018352262373,0.0438735268740838,0.317317833903257,"Tgfb3,Bmpr1a,Myc,Smad2,Thsd4,Gdf7,Nbl1,Ep300","04350","TGF-beta signaling pathway","Signal transduction","Environmental Information Processing"
"05225","Hepatocellular carcinoma",175,11,0.0628571428571429,1.78497523809524,2.00031582686643,0.0451638671536566,0.319033053634746,"Ctnnb1,Tgfb3,Gadd45g,Myc,Gsk3b,Smad2,Wnt2b,Mtor,Lrp6,Gab1,Arid1b","05225","Hepatocellular carcinoma","Cancer: specific types","Human Diseases"
"03266","Virion - Herpesvirus",10,2,0.2,5.67946666666667,2.8283023082466,0.0461623389503652,0.319033053634746,"Pilra,Ide","03266","Virion - Herpesvirus","Information processing in viruses","Genetic Information Processing"
"00250","Alanine, aspartate and glutamate metabolism",39,4,0.102564102564103,2.91254700854701,2.28594935525094,0.0472500299173147,0.319451289223584,"Folh1,Gfpt1,Abat,Ass1","00250","Alanine, aspartate and glutamate metabolism","Amino acid metabolism","Metabolism"
"04141","Protein processing in endoplasmic reticulum",177,11,0.0621468926553672,1.76480602636535,1.96021176816266,0.0483275131874389,0.319784183006244,"Dnajc5,Sec63,Sec23a,Atf6,Rad23b,Sec31a,Man1b1,Sec24d,Nploc4,Atf4,Ubqln2","04141","Protein processing in endoplasmic reticulum","Folding, sorting and degradation","Genetic Information Processing"
