"Annot","Term","Annotated","Significant","RichFactor","FoldEnrichment","zscore","Pvalue","Padj","GeneID","Description"
"GO:0000184","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",51,4,0.0784313725490196,8.40849673202614,5.1387594051888,0.00130820440427846,0.0411401476671346,"Magoh,Magohb,Upf1,Casc3","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"
"GO:0006739","NADP+ metabolic process",51,4,0.0784313725490196,8.40849673202614,5.1387594051888,0.00130820440427846,0.0411401476671346,"Hsd11b1,Tkt,Noct,Slc25a51","NADP+ metabolic process"
"GO:0006417","regulation of translation",396,11,0.0277777777777778,2.97800925925926,3.84907334451989,0.00131286606929177,0.0411401476671346,"App,Magoh,Eif4g3,Cnbp,Rps4x,Larp1,Rara,Mettl5,Upf1,Casc3,Samd4b","regulation of translation"
"GO:0008038","neuron recognition",53,4,0.0754716981132075,8.09119496855346,5.01438155283571,0.0015108017847196,0.0458030882538161,"App,Tnfrsf21,Plxnd1,Megf8","neuron recognition"
"GO:0048562","embryonic organ morphogenesis",349,10,0.0286532951289398,3.07187201528176,3.7814070536489,0.00171847411693684,0.0496758913337789,"Rarg,Arid1a,Wdpcp,Ccdc103,Sod1,Hspg2,Nectin1,Aplnr,Fzd5,Megf8","embryonic organ morphogenesis"
"GO:0071907","determination of digestive tract left/right asymmetry",7,2,0.285714285714286,30.6309523809524,7.60792072001665,0.00176422016723223,0.0498392197243105,"Ccdc103,Megf8","determination of digestive tract left/right asymmetry"
"GO:2001286","regulation of caveolin-mediated endocytosis",7,2,0.285714285714286,30.6309523809524,7.60792072001665,0.00176422016723223,0.0498392197243105,"Itsn1,Nedd4l","regulation of caveolin-mediated endocytosis"
"GO:2000810","regulation of bicellular tight junction assembly",27,3,0.111111111111111,11.912037037037,5.50462783583951,0.00198675896463642,0.0526229345571375,"Nedd4l,Nphp1,Fzd5","regulation of bicellular tight junction assembly"
"GO:0006898","receptor-mediated endocytosis",298,9,0.0302013422818792,3.2378355704698,3.77031993096853,0.00203201443728437,0.0533618439199535,"Pld2,App,Itsn1,Nedd4l,Hspg2,Ulk1,Pip5k1c,Aplnr,Ubqln2","receptor-mediated endocytosis"
"GO:0072329","monocarboxylic acid catabolic process",140,6,0.0428571428571429,4.59464285714286,4.13825053034733,0.00205399456255402,0.0534488556633501,"Gcdh,Eci3,Hsd17b10,Acoxl,Abcd1,Pex2","monocarboxylic acid catabolic process"
"GO:0006405","RNA export from nucleus",96,5,0.0520833333333333,5.58376736111111,4.36598411245688,0.0020783277208865,0.0534488556633501,"Eny2,Magoh,Magohb,Rbm15b,Casc3","RNA export from nucleus"
"GO:0051028","mRNA transport",141,6,0.0425531914893617,4.56205673758865,4.1154363437484,0.00212888947856503,0.0540814028413252,"Eny2,Magoh,Magohb,Rbm15b,Casc3,Peg10","mRNA transport"
"GO:0015931","nucleobase-containing compound transport",244,8,0.0327868852459016,3.51502732240437,3.83017782726283,0.00215426767297169,0.0542788118412934,"Eny2,Magoh,Magohb,Abcd1,Slc25a51,Rbm15b,Casc3,Peg10","nucleobase-containing compound transport"
"GO:1902894","negative regulation of miRNA transcription",28,3,0.107142857142857,11.4866071428571,5.38719518767268,0.00220995917698371,0.0550806763159288,"App,Olr1,Rara","negative regulation of miRNA transcription"
"GO:0003016","respiratory system process",59,4,0.0677966101694915,7.2683615819209,4.67725242984321,0.00224814479169933,0.0550806763159288,"Gaa,Ecel1,Adh5,Stk40","respiratory system process"
"GO:0006661","phosphatidylinositol biosynthetic process",98,5,0.0510204081632653,5.46981292517007,4.30173144652608,0.00227471819593806,0.0550806763159288,"Pi4k2a,Inppl1,Pip5k1c,Ttc7,Dpm1","phosphatidylinositol biosynthetic process"
"GO:0035050","embryonic heart tube development",98,5,0.0510204081632653,5.46981292517007,4.30173144652608,0.00227471819593806,0.0550806763159288,"Tmem94,Ccdc103,Aplnr,Megf8,Slc8a1","embryonic heart tube development"
"GO:0043414","macromolecule methylation",98,5,0.0510204081632653,5.46981292517007,4.30173144652608,0.00227471819593806,0.0550806763159288,"Hsd17b10,Setd6,Setd7,Mettl5,Rbm15b","macromolecule methylation"
"GO:0060534","trachea cartilage development",8,2,0.25,26.8020833333333,7.08238541247303,0.00233784107891354,0.055883393482491,"Rarg,Rara","trachea cartilage development"
"GO:0048259","regulation of receptor-mediated endocytosis",144,6,0.0416666666666667,4.46701388888889,4.04825430440604,0.00236597602857088,0.0560155466705438,"Pld2,App,Nedd4l,Pip5k1c,Aplnr,Ubqln2","regulation of receptor-mediated endocytosis"
"GO:0002090","regulation of receptor internalization",99,5,0.0505050505050505,5.41456228956229,4.27026304136522,0.00237782189397582,0.0560155466705438,"App,Nedd4l,Pip5k1c,Aplnr,Ubqln2","regulation of receptor internalization"
"GO:0062207","regulation of pattern recognition receptor signaling pathway",196,7,0.0357142857142857,3.82886904761905,3.85756816576111,0.00251220830624911,0.057867456663288,"Dhx58,App,Irf7,Mark4,Gramd4,Zdhhc18,Mfhas1","regulation of pattern recognition receptor signaling pathway"
"GO:1903828","negative regulation of protein localization",252,8,0.0317460317460317,3.40343915343915,3.72034223167149,0.00262791201547519,0.0600820727221549,"Eny2,App,Nedd4l,Gnao1,Csk,Rab11fip3,Trp53inp2,Mfhas1","negative regulation of protein localization"
"GO:0043484","regulation of RNA splicing",198,7,0.0353535353535354,3.7901936026936,3.82434155474033,0.0026584987930157,0.0600820727221549,"Eny2,Magoh,Zpr1,Zbtb7a,Upf1,Srrm4,Rbm15b","regulation of RNA splicing"
"GO:0042552","myelination",200,7,0.035,3.75229166666667,3.79154489032511,0.00281124859508024,0.0631514819943026,"Rarg,Sod1,Tnfrsf21,Cdk18,Abcd1,Zpr1,Rara","myelination"
"GO:0002026","regulation of the force of heart contraction",31,3,0.0967741935483871,10.375,5.067878189586,0.00297058096416371,0.0659159668273422,"Gaa,Glrx3,Slc8a1","regulation of the force of heart contraction"
"GO:2000629","negative regulation of miRNA metabolic process",31,3,0.0967741935483871,10.375,5.067878189586,0.00297058096416371,0.0659159668273422,"App,Olr1,Rara","negative regulation of miRNA metabolic process"
"GO:0006228","UTP biosynthetic process",9,2,0.222222222222222,23.8240740740741,6.64511734914711,0.00298734202033275,0.0659159668273422,"Nme4,Nme7","UTP biosynthetic process"
"GO:0006164","purine nucleotide biosynthetic process",203,7,0.0344827586206897,3.69683908045977,3.74313352368458,0.00305289040553005,0.0661873739664044,"Dguok,Ndufv2,Nme4,Nme7,Ndufc2,Ndufb11,Slc25a51","purine nucleotide biosynthetic process"
"GO:0045807","positive regulation of endocytosis",203,7,0.0344827586206897,3.69683908045977,3.74313352368458,0.00305289040553005,0.0661873739664044,"Pld2,App,Itsn1,Sod1,Nedd4l,Tor1a,Aplnr","positive regulation of endocytosis"
"GO:0007272","ensheathment of neurons",204,7,0.0343137254901961,3.67871732026144,3.72720039663501,0.00313686916630067,0.067226351270892,"Rarg,Sod1,Tnfrsf21,Cdk18,Abcd1,Zpr1,Rara","ensheathment of neurons"
"GO:0008366","axon ensheathment",204,7,0.0343137254901961,3.67871732026144,3.72720039663501,0.00313686916630067,0.067226351270892,"Rarg,Sod1,Tnfrsf21,Cdk18,Abcd1,Zpr1,Rara","axon ensheathment"
"GO:0050684","regulation of mRNA processing",153,6,0.0392156862745098,4.20424836601307,3.85726291467721,0.00319720825555937,0.0681279404856051,"Magoh,Magohb,Zbtb7a,Upf1,Srrm4,Rbm15b","regulation of mRNA processing"
"GO:0042274","ribosomal small subunit biogenesis",107,5,0.0467289719626168,5.00973520249221,4.03296776257194,0.00332876278220713,0.0701296972590417,"Rps25,Rpp40,Rps4x,Mcat,Nol7","ribosomal small subunit biogenesis"
"GO:0000460","maturation of 5.8S rRNA",33,3,0.0909090909090909,9.74621212121212,4.87829343783665,0.00355664462946581,0.0739785667074715,"Rrp15,Rpp40,Mphosph6","maturation of 5.8S rRNA"
"GO:0048705","skeletal system morphogenesis",268,8,0.0298507462686567,3.20024875621891,3.51337964519537,0.00381696185343036,0.0777784194067859,"Rarg,Lama5,Hspg2,Fgr,Inppl1,Rara,Megf8,Dhrs3","skeletal system morphogenesis"
"GO:0141188","nucleic acid catabolic process",393,10,0.0254452926208651,2.72794741306192,3.34951060729393,0.00401925525397465,0.0801054274649004,"Noct,Nme7,Magoh,Magohb,Dcps,Zpr1,Larp1,Upf1,Casc3,Samd4b","nucleic acid catabolic process"
"GO:0032984","protein-containing complex disassembly",271,8,0.029520295202952,3.16482164821648,3.47630804695663,0.00407999549036683,0.0801054274649004,"Arid1a,Nckap5l,Arhgef2,Ppp1r10,Pex2,Grwd1,Bbof1,Upf1","protein-containing complex disassembly"
"GO:0002275","myeloid cell activation involved in immune response",113,5,0.0442477876106195,4.74373156342183,3.87000873438603,0.00420232817419708,0.0808958676009975,"Ptgds,Pld2,Pi4k2a,Nmi,Fgr","myeloid cell activation involved in immune response"
"GO:0006637","acyl-CoA metabolic process",113,5,0.0442477876106195,4.74373156342183,3.87000873438603,0.00420232817419708,0.0808958676009975,"Gcdh,Mpc1,Fasn,Acss2,Abcd1","acyl-CoA metabolic process"
"GO:0035383","thioester metabolic process",113,5,0.0442477876106195,4.74373156342183,3.87000873438603,0.00420232817419708,0.0808958676009975,"Gcdh,Mpc1,Fasn,Acss2,Abcd1","thioester metabolic process"
"GO:0002066","columnar/cuboidal epithelial cell development",35,3,0.0857142857142857,9.18928571428571,4.70422289397682,0.00420858093713958,0.0808958676009975,"Rarg,Rara,Fzd5","columnar/cuboidal epithelial cell development"
"GO:0009206","purine ribonucleoside triphosphate biosynthetic process",114,5,0.043859649122807,4.70211988304094,3.84396480869666,0.00436238484218894,0.0827461445130995,"Ndufv2,Nme4,Nme7,Ndufc2,Ndufb11","purine ribonucleoside triphosphate biosynthetic process"
"GO:0006364","rRNA processing",217,7,0.032258064516129,3.45833333333333,3.5287592447673,0.00439701491387431,0.0827461445130995,"Myg1,Rrp15,Rps25,Rpp40,Mphosph6,Mettl5,Nol7","rRNA processing"
"GO:0000338","protein deneddylation",11,2,0.181818181818182,19.4924242424242,5.95244386122918,0.00450819001002866,0.0827461445130995,"Cops5,Tor1a","protein deneddylation"
"GO:0006183","GTP biosynthetic process",11,2,0.181818181818182,19.4924242424242,5.95244386122918,0.00450819001002866,0.0827461445130995,"Nme4,Nme7","GTP biosynthetic process"
"GO:0010496","intercellular transport",11,2,0.181818181818182,19.4924242424242,5.95244386122918,0.00450819001002866,0.0827461445130995,"Gja8,Peg10","intercellular transport"
"GO:0036466","synaptic vesicle recycling via endosome",11,2,0.181818181818182,19.4924242424242,5.95244386122918,0.00450819001002866,0.0827461445130995,"Ap3d1,Itsn1","synaptic vesicle recycling via endosome"
"GO:0046051","UTP metabolic process",11,2,0.181818181818182,19.4924242424242,5.95244386122918,0.00450819001002866,0.0827461445130995,"Nme4,Nme7","UTP metabolic process"
"GO:0009145","purine nucleoside triphosphate biosynthetic process",115,5,0.0434782608695652,4.66123188405797,3.81822162031428,0.00452674000554366,0.0827461445130995,"Ndufv2,Nme4,Nme7,Ndufc2,Ndufb11","purine nucleoside triphosphate biosynthetic process"
"GO:0006413","translational initiation",166,6,0.036144578313253,3.875,3.60586651173528,0.00475904124336341,0.0863825268674356,"Eif3h,Eif2b3,Eif4g3,Larp1,Rara,Mcts2","translational initiation"
"GO:0072524","pyridine-containing compound metabolic process",221,7,0.0316742081447964,3.39573906485671,3.47073208859937,0.00485262420073515,0.0866885180501694,"Hsd11b1,Tkt,App,Noct,Pdxk,Zbtb7a,Slc25a51","pyridine-containing compound metabolic process"
"GO:0000381","regulation of alternative mRNA splicing, via spliceosome",73,4,0.0547945205479452,5.87442922374429,4.04682494561526,0.00485864850428678,0.0866885180501694,"Magoh,Zbtb7a,Srrm4,Rbm15b","regulation of alternative mRNA splicing, via spliceosome"
"GO:0018193","peptidyl-amino acid modification",280,8,0.0285714285714286,3.06309523809524,3.36811223969771,0.00495361726573097,0.0872213443932649,"Dph7,Arhgef2,Fgr,Ulk1,Setd6,Setd7,Zdhhc18,Zmiz2","peptidyl-amino acid modification"
"GO:0006402","mRNA catabolic process",281,8,0.0284697508896797,3.05219454329775,3.35635959449815,0.00505888987996764,0.0872213443932649,"Noct,Magoh,Magohb,Dcps,Larp1,Upf1,Casc3,Samd4b","mRNA catabolic process"
"GO:0060562","epithelial tube morphogenesis",407,10,0.0245700245700246,2.63411138411138,3.22443360903362,0.00512054752168703,0.0872213443932649,"Rarg,Arid1a,Hdac5,Lama5,Ccdc103,Plxnd1,Coq7,Rara,Aplnr,Megf8","epithelial tube morphogenesis"
"GO:0050657","nucleic acid transport",169,6,0.0355029585798817,3.80621301775148,3.5514624214102,0.00518748430027733,0.0872213443932649,"Eny2,Magoh,Magohb,Rbm15b,Casc3,Peg10","nucleic acid transport"
"GO:0050658","RNA transport",169,6,0.0355029585798817,3.80621301775148,3.5514624214102,0.00518748430027733,0.0872213443932649,"Eny2,Magoh,Magohb,Rbm15b,Casc3,Peg10","RNA transport"
"GO:0009201","ribonucleoside triphosphate biosynthetic process",119,5,0.0420168067226891,4.50455182072829,3.71813244069413,0.00522838328771275,0.0872213443932649,"Ndufv2,Nme4,Nme7,Ndufc2,Ndufb11","ribonucleoside triphosphate biosynthetic process"
"GO:0034121","regulation of toll-like receptor signaling pathway",38,3,0.0789473684210526,8.46381578947368,4.46771962177294,0.00531450537559603,0.0872213443932649,"App,Irf7,Mfhas1","regulation of toll-like receptor signaling pathway"
"GO:0060350","endochondral bone morphogenesis",75,4,0.0533333333333333,5.71777777777778,3.97021713316617,0.00534792783588781,0.0872213443932649,"Rarg,Hspg2,Inppl1,Rara","endochondral bone morphogenesis"
"GO:0006241","CTP biosynthetic process",12,2,0.166666666666667,17.8680555555556,5.67112482320434,0.00537669061323697,0.0872213443932649,"Nme4,Nme7","CTP biosynthetic process"
"GO:0019835","cytolysis",12,2,0.166666666666667,17.8680555555556,5.67112482320434,0.00537669061323697,0.0872213443932649,"Gbp3,Camp","cytolysis"
"GO:0061723","glycophagy",12,2,0.166666666666667,17.8680555555556,5.67112482320434,0.00537669061323697,0.0872213443932649,"Gaa,Wipi2","glycophagy"
"GO:0072584","caveolin-mediated endocytosis",12,2,0.166666666666667,17.8680555555556,5.67112482320434,0.00537669061323697,0.0872213443932649,"Itsn1,Nedd4l","caveolin-mediated endocytosis"
"GO:1905907","negative regulation of amyloid fibril formation",12,2,0.166666666666667,17.8680555555556,5.67112482320434,0.00537669061323697,0.0872213443932649,"Hspg2,Pfdn4","negative regulation of amyloid fibril formation"
"GO:0051897","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction",226,7,0.0309734513274336,3.32061209439528,3.40004588183914,0.00547111098414714,0.0879386761201926,"Unc5b,Pld2,Gcnt2,Itsn1,Fgr,Vav3,Mfhas1","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction"
"GO:0042775","mitochondrial ATP synthesis coupled electron transport",76,4,0.0526315789473684,5.64254385964912,3.93294092309165,0.00560447426866014,0.0884782424356173,"Dguok,Ndufv2,Ndufc2,Coq7","mitochondrial ATP synthesis coupled electron transport"
"GO:0045744","negative regulation of G protein-coupled receptor signaling pathway",76,4,0.0526315789473684,5.64254385964912,3.93294092309165,0.00560447426866014,0.0884782424356173,"Pld2,App,Aplnr,Ubqln2","negative regulation of G protein-coupled receptor signaling pathway"
"GO:0051090","regulation of DNA-binding transcription factor activity",121,5,0.0413223140495868,4.43009641873278,3.66973631636745,0.00560659896561922,0.0884782424356173,"Traf3,Cops5,Arhgef2,Setd6,Zbtb7a","regulation of DNA-binding transcription factor activity"
"GO:0051236","establishment of RNA localization",172,6,0.0348837209302326,3.73982558139535,3.49829044173426,0.005643561141587,0.0884782424356173,"Eny2,Magoh,Magohb,Rbm15b,Casc3,Peg10","establishment of RNA localization"
