"Annot","Term","Annotated","Significant","RichFactor","FoldEnrichment","zscore","Pvalue","Padj","GeneID","ko","Level3","Level2","Level1","Description"
"04261","Adrenergic signaling in cardiomyocytes",156,13,0.0833333333333333,2.77317708333333,3.92685119418953,0.000838774223953837,0.0187536151031745,"Akt2,Ppp2ca,Pik3cg,Cacng1,Pik3r5,Cacna1s,Cacna1f,Atp2b3,Pik3r6,Agtr1a,Cacnb2,Actc1,Gm2436","04261","Adrenergic signaling in cardiomyocytes","Circulatory system","Organismal Systems","Adrenergic signaling in cardiomyocytes"
"04933","AGE-RAGE signaling pathway in diabetic complications",101,10,0.099009900990099,3.29486386138614,4.0786123028485,0.000890203248568409,0.0187536151031745,"Akt2,Cdc42,Vegfa,Stat1,F3,Nfkb1,Nox4,Col4a6,Agtr1a,Prkcb","04933","AGE-RAGE signaling pathway in diabetic complications","Endocrine and metabolic disease","Human Diseases","AGE-RAGE signaling pathway in diabetic complications"
"04371","Apelin signaling pathway",140,12,0.0857142857142857,2.85241071428571,3.88329584214157,0.00103040863579782,0.019958700337634,"Mef2d,Akt2,Hdac5,Pik3cg,Pik3r5,Prkaa2,Spp1,Mef2a,Ryr1,Pik3r6,Agtr1a,Rras2","04371","Apelin signaling pathway","Signal transduction","Environmental Information Processing","Apelin signaling pathway"
"04510","Focal adhesion",202,15,0.0742574257425743,2.4711478960396,3.71548997677712,0.0011368366783993,0.019958700337634,"Vwf,Akt2,Igf1r,Cdc42,Flt4,Vegfa,Pip5k1b,Hgf,Spp1,Col4a6,Rac2,Tnxb,Vav1,Prkcb,Kdr","04510","Focal adhesion","Cellular community - eukaryotes","Cellular Processes","Focal adhesion"
"05140","Leishmaniasis",70,8,0.114285714285714,3.80321428571429,4.1415497329616,0.00113688799391586,0.019958700337634,"Ptpn6,Il10,Stat1,Tlr2,Nfkb1,Ptgs2,Prkcb,Ncf4","05140","Leishmaniasis","Infectious disease: parasitic","Human Diseases","Leishmaniasis"
"05235","PD-L1 expression and PD-1 checkpoint pathway in cancer",88,9,0.102272727272727,3.40344460227273,3.98476581388061,0.00126772157856786,0.0210842115172338,"Akt2,Ptpn6,Stat1,Rasgrp1,Tlr2,Nfkb1,Batf,Tlr9,Ticam2","05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","Cancer: overview","Human Diseases","PD-L1 expression and PD-1 checkpoint pathway in cancer"
"04920","Adipocytokine signaling pathway",72,8,0.111111111111111,3.69756944444444,4.04238339627998,0.00136864462025065,0.0216245849999602,"Stk11,Akt2,Rxra,Nfkb1,Prkaa2,Adipor2,Acsl4,Acacb","04920","Adipocytokine signaling pathway","Endocrine system","Organismal Systems","Adipocytokine signaling pathway"
"04931","Insulin resistance",110,10,0.0909090909090909,3.02528409090909,3.75804921469377,0.00171423703879033,0.0253471955827407,"Rps6ka1,Akt2,Gfpt2,Srebf1,Ptpn1,Nfkb1,Prkaa2,Tbc1d4,Acacb,Prkcb","04931","Insulin resistance","Endocrine and metabolic disease","Human Diseases","Insulin resistance"
"05418","Fluid shear stress and atherosclerosis",149,12,0.0805369127516778,2.68011744966443,3.63511369487827,0.00176467817348195,0.0253471955827407,"Akt2,Hmox1,Bmp4,Vegfa,Acvr1,Nfkb1,Prkaa2,Mef2a,Rac2,Gstt2,Kdr,Gsta1","05418","Fluid shear stress and atherosclerosis","Cardiovascular disease","Human Diseases","Fluid shear stress and atherosclerosis"
"04666","Fc gamma R-mediated phagocytosis",94,9,0.0957446808510638,3.18620345744681,3.74718604870158,0.00201771784266007,0.0277216886208949,"Hck,Akt2,Cdc42,Pip5k1b,Plpp3,Was,Rac2,Vav1,Prkcb","04666","Fc gamma R-mediated phagocytosis","Immune system","Organismal Systems","Fc gamma R-mediated phagocytosis"
"05144","Malaria",77,8,0.103896103896104,3.45746753246753,3.80920587759857,0.00211422981886198,0.0278373592816828,"Il10,Tlr2,Hgf,Klra2,Itgal,Lrp1,Tlr9,Klra3","05144","Malaria","Infectious disease: parasitic","Human Diseases","Malaria"
"05135","Yersinia infection",136,11,0.0808823529411765,2.69161305147059,3.49451590043619,0.0026204413660712,0.03312237886714,"Lcp2,Rps6ka1,Akt2,Cdc42,Il10,Pip5k1b,Nfkb1,Was,Rac2,Vav1,Pkn1","05135","Yersinia infection","Infectious disease: bacterial","Human Diseases","Yersinia infection"
"04662","B cell receptor signaling pathway",84,8,0.0952380952380952,3.16934523809524,3.5132854480066,0.00365636888486318,0.042495782380623,"Akt2,Ptpn6,Nfkb1,Cd72,Rac2,Vav1,Prkcb,Blnk","04662","B cell receptor signaling pathway","Immune system","Organismal Systems","B cell receptor signaling pathway"
"04660","T cell receptor signaling pathway",122,10,0.0819672131147541,2.72771516393443,3.37815537432942,0.00367548743495125,0.042495782380623,"Lcp2,Akt2,Ptpn6,Cdc42,Il10,Ppp2ca,Rasgrp1,Nfkb1,Vav1,Gm2436","04660","T cell receptor signaling pathway","Immune system","Organismal Systems","T cell receptor signaling pathway"
"05142","Chagas disease",103,9,0.087378640776699,2.90779733009709,3.42441852049139,0.00376544907170077,0.042495782380623,"Ccl3,Akt2,Il10,Ppp2ca,Ace,Cflar,Tlr2,Nfkb1,Tlr9","05142","Chagas disease","Infectious disease: parasitic","Human Diseases","Chagas disease"
"04620","Toll-like receptor signaling pathway",104,9,0.0865384615384615,2.87983774038462,3.3907331615625,0.00401631747511872,0.0437640111081902,"Ccl3,Akt2,Stat1,Tlr2,Nfkb1,Spp1,Tlr1,Tlr9,Ticam2","04620","Toll-like receptor signaling pathway","Immune system","Organismal Systems","Toll-like receptor signaling pathway"
"05207","Chemical carcinogenesis - receptor activation",231,15,0.0649350649350649,2.16091720779221,3.13974902095843,0.00417561209430538,0.0439831140600167,"Rps6ka1,Akt2,Rxra,Esr1,Fgf10,Vegfa,Cacna1s,Nfkb1,Cacna1f,Cdc25a,Gstt2,Ar,Prkcb,Ugt1a6a,Gsta1","05207","Chemical carcinogenesis - receptor activation","Cancer: overview","Human Diseases","Chemical carcinogenesis - receptor activation"
"04611","Platelet activation",126,10,0.0793650793650794,2.64112103174603,3.26163959206664,0.00462643396953807,0.0454670294611739,"Vwf,Lcp2,Akt2,Pik3cg,P2rx1,Pik3r5,Fermt3,Rasgrp1,Pik3r6,Prkg1","04611","Platelet activation","Immune system","Organismal Systems","Platelet activation"
"05224","Breast cancer",147,11,0.0748299319727891,2.49019982993197,3.20218959174255,0.00476047069572265,0.0454670294611739,"Akt2,Igf1r,Esr1,Flt4,Ncoa1,Fgf10,Fzd6,Notch1,Wnt4,Frat2,Frat1","05224","Breast cancer","Cancer: specific types","Human Diseases","Breast cancer"
"04064","NF-kappa B signaling pathway",107,9,0.0841121495327103,2.79909462616822,3.29203361326927,0.00484803648082481,0.0454670294611739,"Relb,Cflar,Nfkb1,Tnfsf13b,Ptgs2,Card10,Prkcb,Ticam2,Blnk","04064","NF-kappa B signaling pathway","Signal transduction","Environmental Information Processing","NF-kappa B signaling pathway"
"04152","AMPK signaling pathway",127,10,0.078740157480315,2.62032480314961,3.23321558424415,0.00489202215721491,0.0454670294611739,"Stk11,Akt2,Igf1r,Ppp2ca,Srebf1,Prkaa2,Adipor2,Eef2k,Acacb,Gm2436","04152","AMPK signaling pathway","Signal transduction","Environmental Information Processing","AMPK signaling pathway"
"05145","Toxoplasmosis",109,9,0.0825688073394495,2.74773509174312,3.22811071581933,0.00547292216065546,0.0494126686504893,"Akt2,Il10,Pik3cg,Pik3r5,Stat1,Tlr2,Nfkb1,Casp9,Pik3r6","05145","Toxoplasmosis","Infectious disease: parasitic","Human Diseases","Toxoplasmosis"
"04917","Prolactin signaling pathway",74,7,0.0945945945945946,3.14793074324324,3.2634413918898,0.00665782155314565,0.0584408780776118,"Akt2,Irf1,Esr1,Socs2,Stat1,Nfkb1,Cish","04917","Prolactin signaling pathway","Endocrine system","Organismal Systems","Prolactin signaling pathway"
"04977","Vitamin digestion and absorption",26,4,0.153846153846154,5.11971153846154,3.70177282402008,0.00709274460240895,0.0605758728205738,"Slc5a6,Slc23a1,Scarb1,Slc19a2","04977","Vitamin digestion and absorption","Digestive system","Organismal Systems","Vitamin digestion and absorption"
"05212","Pancreatic cancer",76,7,0.0921052631578947,3.06509046052632,3.1799964286065,0.00768850948647407,0.0625300016576897,"Akt2,Cdc42,Vegfa,Stat1,Nfkb1,Casp9,Rac2","05212","Pancreatic cancer","Cancer: specific types","Human Diseases","Pancreatic cancer"
"04024","cAMP signaling pathway",224,14,0.0625,2.0798828125,2.87503064358118,0.00771731033117057,0.0625300016576897,"Gria3,Akt2,Cacna1s,Tshb,Npr1,Nfkb1,Pde4b,Cacna1f,Atp2b3,Rac2,Vav1,Hcar2,Hcar1,Rras2","04024","cAMP signaling pathway","Signal transduction","Environmental Information Processing","cAMP signaling pathway"
"04392","Hippo signaling pathway - multiple species",27,4,0.148148148148148,4.93009259259259,3.59883046015965,0.00813286506185796,0.0642496339886779,"Sav1,Tead2,Dchs1,Fat4","04392","Hippo signaling pathway - multiple species","Signal transduction","Environmental Information Processing","Hippo signaling pathway - multiple species"
"04672","Intestinal immune network for IgA production",43,5,0.116279069767442,3.86954941860465,3.31857774596475,0.00896720827704869,0.0677156925771653,"Tnfrsf13b,Il10,Il15ra,Ccl25,Tnfsf13b","04672","Intestinal immune network for IgA production","Immune system","Organismal Systems","Intestinal immune network for IgA production"
"04730","Long-term depression",60,6,0.1,3.3278125,3.18255573963935,0.00900018698810425,0.0677156925771653,"Gria3,Igf1r,Ppp2ca,Ryr1,Prkcb,Prkg1","04730","Long-term depression","Nervous system","Organismal Systems","Long-term depression"
"01521","EGFR tyrosine kinase inhibitor resistance",80,7,0.0875,2.9118359375,3.02105434090602,0.01009690978643,0.0742005463374856,"Akt2,Igf1r,Vegfa,Bcl2l11,Hgf,Prkcb,Kdr","01521","EGFR tyrosine kinase inhibitor resistance","Drug resistance: antineoplastic","Human Diseases","EGFR tyrosine kinase inhibitor resistance"
"04014","Ras signaling pathway",237,14,0.0590717299578059,1.96579641350211,2.64650399112696,0.0123071292076658,0.0881828332042627,"Akt2,Igf1r,Cdc42,Flt4,Fgf10,Vegfa,Rasgrp1,Nfkb1,Hgf,Rasa3,Rac2,Prkcb,Rras2,Kdr","04014","Ras signaling pathway","Signal transduction","Environmental Information Processing","Ras signaling pathway"
"04925","Aldosterone synthesis and secretion",104,8,0.0769230769230769,2.55985576923077,2.81356979400956,0.0129308565049078,0.0881828332042627,"Cacna1s,Npr1,Cacna1f,Atp2b3,Cyp11a1,Scarb1,Agtr1a,Prkcb","04925","Aldosterone synthesis and secretion","Endocrine system","Organismal Systems","Aldosterone synthesis and secretion"
"04015","Rap1 signaling pathway",215,13,0.0604651162790698,2.01216569767442,2.6389143843775,0.0130180121862603,0.0881828332042627,"Lcp2,Akt2,Igf1r,Cdc42,Flt4,Fgf10,Vegfa,Hgf,Itgal,Rac2,Vav1,Prkcb,Kdr","04015","Rap1 signaling pathway","Signal transduction","Environmental Information Processing","Rap1 signaling pathway"
"04913","Ovarian steroidogenesis",65,6,0.0923076923076923,3.07182692307692,2.94893436696979,0.0131158011411403,0.0881828332042627,"Igf1r,Cyp2j13,Cyp11a1,Ptgs2,Scarb1,Acot4","04913","Ovarian steroidogenesis","Endocrine system","Organismal Systems","Ovarian steroidogenesis"
"04350","TGF-beta signaling pathway",112,8,0.0714285714285714,2.37700892857143,2.57850008011544,0.0194655637079018,0.125533023095857,"Acvr1b,Ncor1,Ppp2ca,Bmp4,Acvr1,Ski,Smad6,Nog","04350","TGF-beta signaling pathway","Signal transduction","Environmental Information Processing","TGF-beta signaling pathway"
"04625","C-type lectin receptor signaling pathway",112,8,0.0714285714285714,2.37700892857143,2.57850008011544,0.0194655637079018,0.125533023095857,"Relb,Akt2,Il10,Irf1,Stat1,Nfkb1,Ptgs2,Rras2","04625","C-type lectin receptor signaling pathway","Immune system","Organismal Systems","C-type lectin receptor signaling pathway"
"04520","Adherens junction",92,7,0.0760869565217391,2.53203125,2.59759325907284,0.020581759890382,0.129289666165232,"Ptpn6,Igf1r,Cdc42,Ptprb,Ptpn1,Was,Rac2","04520","Adherens junction","Cellular community - eukaryotes","Cellular Processes","Adherens junction"
"04927","Cortisol synthesis and secretion",72,6,0.0833333333333333,2.77317708333333,2.65715554240608,0.0208663701722367,0.129289666165232,"Pde8b,Cacna1s,Cacna1f,Cyp11a1,Scarb1,Agtr1a","04927","Cortisol synthesis and secretion","Endocrine system","Organismal Systems","Cortisol synthesis and secretion"
"04725","Cholinergic synapse",114,8,0.0701754385964912,2.33530701754386,2.52287747209362,0.0214120475066441,0.130119365617299,"Akt2,Pik3cg,Pik3r5,Ache,Cacna1s,Cacna1f,Pik3r6,Prkcb","04725","Cholinergic synapse","Nervous system","Organismal Systems","Cholinergic synapse"
"05165","Human papillomavirus infection",359,18,0.0501392757660167,1.66854108635097,2.26802329719013,0.0233758767623003,0.137545512070358,"Vwf,Akt2,Cdc42,Irf1,Ppp2ca,Fzd6,Vegfa,Stat1,Notch1,Nfkb1,Spp1,Col4a6,Maml2,Ptgs2,Tnxb,Wnt4,Rbpj,Gm2436","05165","Human papillomavirus infection","Infectious disease: viral","Human Diseases","Human papillomavirus infection"
"04820","Cytoskeleton in muscle cells",233,13,0.055793991416309,1.85671942060086,2.32726564449315,0.0236873170032143,0.137545512070358,"Vim,Neb,Xirp2,Trim63,Ckm,Col4a6,Fhl3,Sun2,Synpo2,Actg2,Eno1,Actc1,Myoz1","04820","Cytoskeleton in muscle cells","Cell motility","Cellular Processes","Cytoskeleton in muscle cells"
"00770","Pantothenate and CoA biosynthesis",21,3,0.142857142857143,4.75401785714286,3.03081955254683,0.0239398834299673,0.137545512070358,"Enpp3,Csad,Vnn1","00770","Pantothenate and CoA biosynthesis","Metabolism of cofactors and vitamins","Metabolism","Pantothenate and CoA biosynthesis"
"04066","HIF-1 signaling pathway",117,8,0.0683760683760684,2.27542735042735,2.4415920554635,0.0245844716826936,0.137579748385845,"Akt2,Hmox1,Igf1r,Vegfa,Hk3,Nfkb1,Prkcb,Eno1","04066","HIF-1 signaling pathway","Signal transduction","Environmental Information Processing","HIF-1 signaling pathway"
"04550","Signaling pathways regulating pluripotency of stem cells",140,9,0.0642857142857143,2.13930803571429,2.38838510481935,0.0252519791341107,0.137579748385845,"Acvr1b,Akt2,Igf1r,Tcf3,Bmp4,Fzd6,Acvr1,Wnt4,Zfhx3","04550","Signaling pathways regulating pluripotency of stem cells","Cellular community - eukaryotes","Cellular Processes","Signaling pathways regulating pluripotency of stem cells"
"04910","Insulin signaling pathway",140,9,0.0642857142857143,2.13930803571429,2.38838510481935,0.0252519791341107,0.137579748385845,"Akt2,Socs2,Srebf1,Hk3,Ptpn1,Prkaa2,Phka2,Acacb,Flot2","04910","Insulin signaling pathway","Endocrine system","Organismal Systems","Insulin signaling pathway"
"04923","Regulation of lipolysis in adipocytes",57,5,0.087719298245614,2.91913377192982,2.55701668252037,0.0278175185253807,0.145424929886886,"Akt2,Tshb,Npr1,Ptgs2,Prkg1","04923","Regulation of lipolysis in adipocytes","Endocrine system","Organismal Systems","Regulation of lipolysis in adipocytes"
"05231","Choline metabolism in cancer",98,7,0.0714285714285714,2.37700892857143,2.41036523182629,0.0279652284117245,0.145424929886886,"Akt2,Pip5k1b,Plpp3,Was,Rac2,Dgkh,Prkcb","05231","Choline metabolism in cancer","Cancer: overview","Human Diseases","Choline metabolism in cancer"
"04650","Natural killer cell mediated cytotoxicity",120,8,0.0666666666666667,2.21854166666667,2.36274751922651,0.028072533933861,0.145424929886886,"Lcp2,Ptpn6,Itgal,Rac2,Vav1,Prkcb,Klra3,Sh2d1b1","04650","Natural killer cell mediated cytotoxicity","Immune system","Organismal Systems","Natural killer cell mediated cytotoxicity"
"04270","Vascular smooth muscle contraction",144,9,0.0625,2.0798828125,2.29635865156041,0.0295875153298485,0.150800884584389,"Kcnmb1,Cacna1s,Npr1,Cacna1f,Ppp1r14a,Agtr1a,Prkcb,Prkg1,Actg2","04270","Vascular smooth muscle contraction","Circulatory system","Organismal Systems","Vascular smooth muscle contraction"
"05410","Hypertrophic cardiomyopathy",100,7,0.07,2.32946875,2.35099853738186,0.030780099429776,0.152279740464495,"Ace,Cacng1,Cacna1s,Prkaa2,Cacna1f,Cacnb2,Actc1","05410","Hypertrophic cardiomyopathy","Cardiovascular disease","Human Diseases","Hypertrophic cardiomyopathy"
"05417","Lipid and atherosclerosis",217,12,0.0552995391705069,1.84026497695853,2.20111235499388,0.0308414664231888,0.152279740464495,"Ccl3,Akt2,Cdc42,Pou2f2,Rxra,Tlr2,Nfkb1,Cyp2j13,Casp9,Vav1,Ticam2,Ncf4","05417","Lipid and atherosclerosis","Cardiovascular disease","Human Diseases","Lipid and atherosclerosis"
"04630","JAK-STAT signaling pathway",171,10,0.0584795321637427,1.94608918128655,2.19518338074895,0.0335682641209624,0.16166444429535,"Akt2,Ptpn6,Il10,Socs2,Il15ra,Ptpn2,Stat1,Cish,Il27,Ifnlr1","04630","JAK-STAT signaling pathway","Signal transduction","Environmental Information Processing","JAK-STAT signaling pathway"
"04081","Hormone signaling",220,12,0.0545454545454545,1.81517045454545,2.15039533314693,0.0337653586186491,0.16166444429535,"Stk11,Igf1r,Mc5r,Esr1,Thrb,Slc40a1,Acvr1,Tshb,Npr1,Adipor2,Agtr1a,Prkg1",NA,NA,NA,NA,"Hormone signaling"
"04072","Phospholipase D signaling pathway",149,9,0.0604026845637584,2.01008808724832,2.18543354794817,0.0357076675705503,0.168412282870058,"Akt2,Pik3cg,Pik3r5,Pip5k1b,Plpp3,Dgkh,Pik3r6,Agtr1a,Rras2","04072","Phospholipase D signaling pathway","Signal transduction","Environmental Information Processing","Phospholipase D signaling pathway"
"05321","Inflammatory bowel disease",62,5,0.0806451612903226,2.68371975806452,2.34023283323607,0.038140605307228,0.176930494403588,"Il10,Stat1,Tlr2,Nfkb1,Rora","05321","Inflammatory bowel disease","Immune disease","Human Diseases","Inflammatory bowel disease"
"04659","Th17 cell differentiation",105,7,0.0666666666666667,2.21854166666667,2.20857527829532,0.0386335573223024,0.176930494403588,"Ebi3,Rxra,Irf4,Stat1,Nfkb1,Rora,Il27","04659","Th17 cell differentiation","Immune system","Organismal Systems","Th17 cell differentiation"
"04929","GnRH secretion",63,5,0.0793650793650794,2.64112103174603,2.29945445926934,0.0404512058902538,0.182608300876003,"Akt2,Cacna1s,Spp1,Cacna1f,Prkcb","04929","GnRH secretion","Endocrine system","Organismal Systems","GnRH secretion"
"04360","Axon guidance",181,10,0.0552486187845304,1.83857044198895,2.00275051652139,0.046502434954249,0.206968583740038,"Cdc42,Unc5b,Robo1,Sema3a,Ephb4,Rac2,Plxnb2,Wnt4,Slit3,Rgs3","04360","Axon guidance","Development and regeneration","Organismal Systems","Axon guidance"
"04150","mTOR signaling pathway",158,9,0.0569620253164557,1.89558939873418,1.9962223594148,0.0488122415659765,0.214231504650675,"Stk11,Rps6ka1,Akt2,Igf1r,Fzd6,Prkaa2,Wnt4,Prkcb,Eif4b","04150","mTOR signaling pathway","Signal transduction","Environmental Information Processing","mTOR signaling pathway"
