"Annot","Term","Annotated","Significant","RichFactor","FoldEnrichment","zscore","Pvalue","Padj","GeneID","ko","Level3","Level2","Level1","Description"
"00190","Oxidative phosphorylation",141,11,0.0780141843971631,2.6124938668094,3.3816137146824,0.00330629439900304,0.0812797373088248,"Cox4i2,Ndufa1,Uqcrb,Ndufs4,Ndufv2,Ndufb3,Ndufb5,Ndufc2,Cox7a2,Cox6b1,Ndufs8","00190","Oxidative phosphorylation","Energy metabolism","Metabolism","Oxidative phosphorylation"
"05017","Spinocerebellar ataxia",141,11,0.0780141843971631,2.6124938668094,3.3816137146824,0.00330629439900304,0.0812797373088248,"Psmb4,Psmb1,Psmd6,Psmc6,Psmb5,Wipi2,Psma1,Sem1,Atxn2,Psma5,Psmb3","05017","Spinocerebellar ataxia","Neurodegenerative disease","Human Diseases","Spinocerebellar ataxia"
"04714","Thermogenesis",238,15,0.0630252100840336,2.11055176787696,3.03988716391329,0.00518861357197935,0.117741615671839,"Cox4i2,Ndufa1,Uqcrb,Ndufs4,Ndufv2,Mlst8,Ndufb3,Ndufb5,Ndufc2,Ucp1,Cox7a2,Cox6b1,Prdm16,Ndufs8,Cox16","04714","Thermogenesis","Environmental adaptation","Organismal Systems","Thermogenesis"
"04723","Retrograde endocannabinoid signaling",154,11,0.0714285714285714,2.39195867026056,3.05261391729324,0.00642368938084109,0.135356311953437,"Ndufa1,Ndufs4,Ndufv2,Ndufb3,Kcnj3,Ndufb5,Slc17a6,Ndufc2,Gng10,Ndufs8,Slc17a7","04723","Retrograde endocannabinoid signaling","Nervous system","Organismal Systems","Retrograde endocannabinoid signaling"
"00790","Folate biosynthesis",26,4,0.153846153846154,5.15191098209966,3.71866894768316,0.00693920498295077,0.136471031331365,"Akr1b8,Pts,Cbr1,Ggh","00790","Folate biosynthesis","Metabolism of cofactors and vitamins","Metabolism","Folate biosynthesis"
"04721","Synaptic vesicle cycle",77,7,0.0909090909090909,3.04431103487707,3.15856747316881,0.00797930017420068,0.147118346961825,"Slc6a4,Vamp2,Stxbp1,Snap25,Slc17a6,Slc6a2,Slc17a7","04721","Synaptic vesicle cycle","Nervous system","Organismal Systems","Synaptic vesicle cycle"
"04932","Non-alcoholic fatty liver disease",162,11,0.0679012345679012,2.27383725444522,2.86630380213369,0.00926778799842078,0.160823379972596,"Cox4i2,Ndufa1,Uqcrb,Ndufs4,Ndufv2,Ndufb3,Ndufb5,Ndufc2,Cox7a2,Cox6b1,Ndufs8","04932","Non-alcoholic fatty liver disease","Endocrine and metabolic disease","Human Diseases","Non-alcoholic fatty liver disease"
"04260","Cardiac muscle contraction",89,7,0.0786516853932584,2.63384213129814,2.71549830184549,0.0169221035680256,0.277334475142641,"Cox4i2,Cacna2d2,Uqcrb,Slc8a2,Cox7a2,Cox6b1,Atp1b2","04260","Cardiac muscle contraction","Circulatory system","Organismal Systems","Cardiac muscle contraction"
"05208","Chemical carcinogenesis - reactive oxygen species",229,13,0.0567685589519651,1.90103265496691,2.41824786478711,0.0199556833537214,0.30432119819719,"Met,Cox4i2,Ndufa1,Uqcrb,Ndufs4,Ndufv2,Ndufb3,Ndufb5,Ndufc2,Cox7a2,Cox6b1,Cbr1,Ndufs8","05208","Chemical carcinogenesis - reactive oxygen species","Cancer: overview","Human Diseases","Chemical carcinogenesis - reactive oxygen species"
"04142","Lysosome",136,9,0.0661764705882353,2.21607935627081,2.50405831470956,0.0206319456404875,0.30432119819719,"Ap1s1,Gga3,Npc2,Hexb,Npc1,Cd63,Abcb9,Ctsh,Ncoa7","04142","Lysosome","Transport and catabolism","Cellular Processes","Lysosome"
"00670","One carbon pool by folate",37,4,0.108108108108108,3.62026177120517,2.80106587433957,0.0237440454257078,0.318386063662901,"Chdh,Cbs,Cth,Aldh1l1","00670","One carbon pool by folate","Metabolism of cofactors and vitamins","Metabolism","One carbon pool by folate"
"04614","Renin-angiotensin system",37,4,0.108108108108108,3.62026177120517,2.80106587433957,0.0237440454257078,0.318386063662901,"Cpa3,Cma1,Agtr1b,Mcpt4","04614","Renin-angiotensin system","Endocrine system","Organismal Systems","Renin-angiotensin system"
"03266","Virion - Herpesvirus",10,2,0.2,6.69748427672956,3.16234414996772,0.0341424706148349,0.395014641763098,"Pilra,Pilrb1","03266","Virion - Herpesvirus","Information processing in viruses","Genetic Information Processing","Virion - Herpesvirus"
"04623","Cytosolic DNA-sensing pathway",82,6,0.0731707317073171,2.45029912563277,2.3129436811292,0.0356391625743862,0.395014641763098,"Il33,Adar,Polr1d,Polr3k,Il18,Polr1c","04623","Cytosolic DNA-sensing pathway","Immune system","Organismal Systems","Cytosolic DNA-sensing pathway"
"03060","Protein export",42,4,0.0952380952380952,3.18927822701408,2.49405323483382,0.0358666466358081,0.395014641763098,"Spcs1,Sec11a,Srp9,Sec61b","03060","Protein export","Folding, sorting and degradation","Genetic Information Processing","Protein export"
"05310","Asthma",25,3,0.12,4.01849056603774,2.65089298961531,0.0373317960767479,0.395014641763098,"Fcer1a,Ms4a2,H2-Aa","05310","Asthma","Immune disease","Human Diseases","Asthma"
"03018","RNA degradation",83,6,0.072289156626506,2.42077744942032,2.27974461657985,0.0374929151503958,0.395014641763098,"C1d,Eno2,Exosc9,Lsm6,Cnot3,Lsm5","03018","RNA degradation","Folding, sorting and degradation","Genetic Information Processing","RNA degradation"
"03083","Polycomb repressive complex",88,6,0.0681818181818182,2.2832332761578,2.12065894251632,0.047679113952821,0.485011676416628,"Scmh1,Pcgf2,Auts2,Bcor,L3mbtl4,Asxl1","03083","Polycomb repressive complex","Chromosome","Genetic Information Processing","Polycomb repressive complex"
"00590","Arachidonic acid metabolism",89,6,0.0674157303370786,2.25757896968412,2.09013679546905,0.0499025122938906,0.490708037556591,"Cbr3,Cbr2,Ptgr1,Prxl2b,Cyp2b13,Cbr1","00590","Arachidonic acid metabolism","Lipid metabolism","Metabolism","Arachidonic acid metabolism"
