"Annot","Term","Annotated","Significant","RichFactor","FoldEnrichment","zscore","Pvalue","Padj","GeneID","ko","Level3","Level2","Level1"
"00770","Pantothenate and CoA biosynthesis",21,3,0.142857142857143,7.75947521865889,4.24620425845621,0.00640099075215833,0.152556946259773,"Vnn3,Csad,Vnn1","00770","Pantothenate and CoA biosynthesis","Metabolism of cofactors and vitamins","Metabolism"
"04518","Integrin signaling",153,8,0.0522875816993464,2.84006936107776,3.13958898183688,0.00730392920302515,0.160686442466553,"Vegfa,Actb,Itgax,Itgal,Col4a1,Col4a2,Rac2,Itgad",NA,NA,NA,NA
"04810","Regulation of actin cytoskeleton",234,10,0.0427350427350427,2.32121053549625,2.79869518411677,0.0113197590528683,0.210829352792128,"Scin,Myl2,Baiap2,Actb,Itgax,Itgal,Rac2,Chrm4,Chrm3,Itgad","04810","Regulation of actin cytoskeleton","Cell motility","Cellular Processes"
"04971","Gastric acid secretion",75,5,0.0666666666666667,3.62108843537415,3.11958621715587,0.0122597103711502,0.210829352792128,"Actb,Calml4,Hrh2,Chrm3,Prkcb","04971","Gastric acid secretion","Digestive system","Organismal Systems"
"04922","Glucagon signaling pathway",104,6,0.0576923076923077,3.13363422291994,2.99445544657052,0.0123316714540712,0.210829352792128,"Pfkl,Pfkfb1,Pck1,Gys2,Calml4,Acacb","04922","Glucagon signaling pathway","Endocrine system","Organismal Systems"
"04910","Insulin signaling pathway",140,7,0.05,2.71581632653061,2.79871605336989,0.0148255420604677,0.234843352161179,"Socs2,Srebf1,Inpp5a,Pck1,Gys2,Calml4,Acacb","04910","Insulin signaling pathway","Endocrine system","Organismal Systems"
"00920","Sulfur metabolism",11,2,0.181818181818182,9.87569573283859,4.03341328669672,0.0166272767516839,0.234843352161179,"Sqor,Tst","00920","Sulfur metabolism","Energy metabolism","Metabolism"
"00062","Fatty acid elongation",30,3,0.1,5.43163265306123,3.3287919263091,0.0173156139978175,0.234843352161179,"Acot2,Echs1,Acot4","00062","Fatty acid elongation","Lipid metabolism","Metabolism"
"00640","Propanoate metabolism",31,3,0.0967741935483871,5.25641869651086,3.25018373924726,0.0189163573172834,0.234843352161179,"Ehhadh,Echs1,Acacb","00640","Propanoate metabolism","Carbohydrate metabolism","Metabolism"
"04020","Calcium signaling pathway",255,10,0.0392156862745098,2.13005202080832,2.5013967278732,0.0195647433128044,0.234843352161179,"P2rx1,Vegfa,Gnal,Itpka,Ret,Calml4,Hrh2,Chrm3,Oxtr,Prkcb","04020","Calcium signaling pathway","Signal transduction","Environmental Information Processing"
"04060","Cytokine-cytokine receptor interaction",294,11,0.0374149659863946,2.03224350964876,2.45802569096624,0.0201090645888737,0.234843352161179,"Ccl3,Ebi3,Il7r,Ccl8,Bmp4,Il15ra,Il1r2,Il1rn,Il13ra2,Ccl22,Il1rl2","04060","Cytokine-cytokine receptor interaction","Signaling molecules and interaction","Environmental Information Processing"
"00410","beta-Alanine metabolism",32,3,0.09375,5.0921556122449,3.17490190264519,0.0205963851021022,0.234843352161179,"Ehhadh,Csad,Echs1","00410","beta-Alanine metabolism","Metabolism of other amino acids","Metabolism"
"00280","Valine, leucine and isoleucine degradation",57,4,0.0701754385964912,3.81167203723595,2.91485757195023,0.0206112786195202,0.234843352161179,"Ehhadh,Echs1,Aacs,Acat3","00280","Valine, leucine and isoleucine degradation","Amino acid metabolism","Metabolism"
"04370","VEGF signaling pathway",58,4,0.0689655172413793,3.74595355383533,2.87172560810484,0.0218285020849781,0.234843352161179,"Vegfa,Ptgs2,Rac2,Prkcb","04370","VEGF signaling pathway","Signal transduction","Environmental Information Processing"
"04670","Leukocyte transendothelial migration",119,6,0.0504201680672269,2.73863831246784,2.61199979210734,0.0225429742999349,0.234843352161179,"Myl2,Mmp9,Actb,Itgal,Rac2,Prkcb","04670","Leukocyte transendothelial migration","Immune system","Organismal Systems"
"03320","PPAR signaling pathway",89,5,0.0561797752808989,3.05147901857372,2.66154948656066,0.0240365387249742,0.234843352161179,"Plin5,Ehhadh,Pck1,Slc27a1,Slc27a4","03320","PPAR signaling pathway","Endocrine system","Organismal Systems"
"04710","Circadian rhythm",34,3,0.0882352941176471,4.79261704681873,3.03335021048019,0.0241947258762215,0.234843352161179,"Nr1d1,Nr1d2,Dbp","04710","Circadian rhythm","Environmental adaptation","Organismal Systems"
"04261","Adrenergic signaling in cardiomyocytes",156,7,0.0448717948717949,2.43727106227106,2.47660052179606,0.0252091618949178,0.234843352161179,"Myl2,Pik3cg,Calml4,Myh7,Myl3,Actc1,Gm2436","04261","Adrenergic signaling in cardiomyocytes","Circulatory system","Organismal Systems"
"04520","Adherens junction",92,5,0.0543478260869565,2.95197426796806,2.57514791873527,0.0272633346581969,0.234843352161179,"Ptpn6,Myl2,Baiap2,Actb,Rac2","04520","Adherens junction","Cellular community - eukaryotes","Cellular Processes"
"04820","Cytoskeleton in muscle cells",233,9,0.0386266094420601,2.09805553122537,2.32090334049355,0.0284133595335782,0.234843352161179,"Myl2,Actb,Col4a1,Col4a2,Myh7,Actg2,Myl3,Actc1,Myh15","04820","Cytoskeleton in muscle cells","Cell motility","Cellular Processes"
"04082","Neuroactive ligand signaling",196,8,0.0408163265306122,2.21699291961683,2.35505289182711,0.0285044328720459,0.234843352161179,"Slc1a3,P2rx1,Gnal,Hrh2,Slc18a1,Chrm4,Chrm3,Prkcb",NA,NA,NA,NA
"00561","Glycerolipid metabolism",63,4,0.0634920634920635,3.44865565273729,2.66953928215073,0.0285673509223202,0.234843352161179,"Agpat4,Pnpla2,Dgat2,Mogat2","00561","Glycerolipid metabolism","Lipid metabolism","Metabolism"
"04666","Fc gamma R-mediated phagocytosis",94,5,0.0531914893617021,2.8891663048198,2.5194714985041,0.0295607016706379,0.234843352161179,"Scin,Hck,Myo10,Rac2,Prkcb","04666","Fc gamma R-mediated phagocytosis","Immune system","Organismal Systems"
"05416","Viral myocarditis",94,5,0.0531914893617021,2.8891663048198,2.5194714985041,0.0295607016706379,0.234843352161179,"Actb,Itgal,Rac2,Myh7,H2-Q10","05416","Viral myocarditis","Cardiovascular disease","Human Diseases"
"05410","Hypertrophic cardiomyopathy",100,5,0.05,2.71581632653061,2.36085674817719,0.0371713964064512,0.280538044446153,"Myl2,Actb,Myh7,Myl3,Actc1","05410","Hypertrophic cardiomyopathy","Cardiovascular disease","Human Diseases"
"00450","Selenocompound metabolism",17,2,0.117647058823529,6.39015606242497,3.04594684453619,0.0382551878790208,0.280538044446153,"Inmt,Sephs2","00450","Selenocompound metabolism","Metabolism of other amino acids","Metabolism"
"00910","Nitrogen metabolism",17,2,0.117647058823529,6.39015606242497,3.04594684453619,0.0382551878790208,0.280538044446153,"Car12,Car8","00910","Nitrogen metabolism","Energy metabolism","Metabolism"
"05414","Dilated cardiomyopathy",103,5,0.0485436893203883,2.63671488012681,2.28587387015315,0.041388543604264,0.295928086770488,"Myl2,Actb,Myh7,Myl3,Actc1","05414","Dilated cardiomyopathy","Cardiovascular disease","Human Diseases"
"00620","Pyruvate metabolism",44,3,0.0681818181818182,3.70338589981447,2.46083902803061,0.0469015796034884,0.32716711625848,"Pck1,Acacb,Acat3","00620","Pyruvate metabolism","Carbohydrate metabolism","Metabolism"
"05146","Amoebiasis",108,5,0.0462962962962963,2.5146447467876,2.16663765610739,0.0490372838447779,0.333920551895392,"Gnal,Il1r2,Col4a1,Col4a2,Prkcb","05146","Amoebiasis","Infectious disease: parasitic","Human Diseases"
