"Annot","Term","Annotated","Significant","RichFactor","FoldEnrichment","zscore","Pvalue","Padj","GeneID","ko","Level3","Level2","Level1"
"05226","Gastric cancer",150,15,0.1,2.29439655172414,3.40813149462037,0.00226689452413541,0.0657399411999269,"Jup,Ctnnb1,Wnt9b,Tgfb3,Gadd45g,Myc,Gsk3b,Smad2,Wnt2b,Mtor,Lrp6,Gab1,Abcb1a,Fzd5,Ctnna3","05226","Gastric cancer","Cancer: specific types","Human Diseases"
"04070","Phosphatidylinositol signaling system",96,11,0.114583333333333,2.62899604885057,3.42250975331064,0.0029776711766707,0.0714338724190145,"Mtmr4,Pip4k2b,Mtmr6,Plce1,Inpp5a,Pik3c2b,Inpp5b,Itpr1,Pip5k1c,Pi4ka,Cds2","04070","Phosphatidylinositol signaling system","Signal transduction","Environmental Information Processing"
"04910","Insulin signaling pathway",140,14,0.1,2.29439655172414,3.29100046552925,0.00313502888359311,0.0714338724190145,"Acaca,Gsk3b,Rhoq,Sorbs1,Fasn,Inpp5a,Rptor,Pck1,Mtor,Pygb,Cbl,Hk1,Prkci,Rapgef1","04910","Insulin signaling pathway","Endocrine system","Organismal Systems"
"05412","Arrhythmogenic right ventricular cardiomyopathy",86,10,0.116279069767442,2.66790296712109,3.31515107614804,0.00408222598018357,0.0868153391785706,"Jup,Ctnnb1,Sgcd,Itgb4,Itgb5,Itga7,Atp2a2,Sspn,Slc8a1,Ctnna3","05412","Arrhythmogenic right ventricular cardiomyopathy","Cardiovascular disease","Human Diseases"
"04392","Hippo signaling pathway - multiple species",27,5,0.185185185185185,4.24888250319285,3.60818962770769,0.00560841019040063,0.108031210547942,"Nf2,Csnk1e,Wwtr1,Rassf6,Dchs1","04392","Hippo signaling pathway - multiple species","Signal transduction","Environmental Information Processing"
"00562","Inositol phosphate metabolism",77,9,0.116883116883117,2.68176220331393,3.16160986614374,0.00609580498389644,0.108031210547942,"Mtmr4,Pip4k2b,Mtmr6,Plce1,Inpp5a,Pik3c2b,Inpp5b,Pip5k1c,Pi4ka","00562","Inositol phosphate metabolism","Carbohydrate metabolism","Metabolism"
"04721","Synaptic vesicle cycle",77,9,0.116883116883117,2.68176220331393,3.16160986614374,0.00609580498389644,0.108031210547942,"Ap2a2,Atp6v0a1,Stx2,Dnm2,Nsf,Ap2b1,Cltc,Atp6v1a,Ap2a1","04721","Synaptic vesicle cycle","Nervous system","Organismal Systems"
"04810","Regulation of actin cytoskeleton",234,19,0.0811965811965812,1.86297155909225,2.84939467750807,0.00673011604384127,0.108919991854306,"Tiam1,Itgae,Pip4k2b,Itgb4,Myh10,C6,Myh9,Pak2,Itgb5,Pdgfrb,Itga7,Wasf2,Pdgfd,Pip5k1c,Chrm4,Arhgap35,Dock1,Arhgef12,Ppp1r12b","04810","Regulation of actin cytoskeleton","Cell motility","Cellular Processes"
"05215","Prostate cancer",107,11,0.102803738317757,2.35872542700612,3.01535997757525,0.00682883961469006,0.108919991854306,"Tmprss2,Folh1,Ikbkg,Ctnnb1,Gsk3b,Pdgfrb,Casp9,Mtor,Pdgfd,Atf4,Ep300","05215","Prostate cancer","Cancer: specific types","Human Diseases"
"05222","Small cell lung cancer",94,10,0.106382978723404,2.44084739545121,2.99522738749209,0.00766241486243294,0.116395730529339,"Ikbkg,Cdk4,Lama5,Traf3,Gadd45g,Myc,Lamb3,Casp9,Col4a1,Col4a2","05222","Small cell lung cancer","Cancer: specific types","Human Diseases"
"04382","Cornified envelope formation",223,18,0.0807174887892377,1.85197927941859,2.74473469502485,0.00871940498737384,0.126044231385419,"Tmem79,Jup,Lama5,Ppp2r5c,Krt10,Itgb4,Plec,Col7a1,Dst,Pkp1,Lamb3,Tjp1,Col4a1,Col4a2,Dsg1c,Krt20,S100a1,Krt79",NA,NA,NA,NA
"04150","mTOR signaling pathway",158,14,0.0886075949367089,2.03300960279354,2.79255567042551,0.00908782859518693,0.126044231385419,"Ulk2,Wnt9b,Gsk3b,Rptor,Wnt2b,Mtor,Lrp6,Flcn,Prr5,Depdc5,Mapkap1,Fzd5,Atp6v1a,Lamtor3","04150","mTOR signaling pathway","Signal transduction","Environmental Information Processing"
"04310","Wnt signaling pathway",175,15,0.0857142857142857,1.96662561576355,2.75231743471212,0.00948496736548307,0.126071024566212,"Ctnnb1,Wnt9b,Wif1,Fbxw11,Myc,Csnk1e,Gsk3b,Tbl1x,Wnt2b,Vangl1,Lrp6,Sfrp1,Daam1,Fzd5,Ep300","04310","Wnt signaling pathway","Signal transduction","Environmental Information Processing"
"05231","Choline metabolism in cancer",98,10,0.102040816326531,2.34122097114708,2.8473679314575,0.0101815382113846,0.129916427577267,"Pcyt1a,Hif1a,Chkb,Slc5a7,Pdgfrb,Wasf2,Mtor,Wasf3,Pdgfd,Pip5k1c","05231","Choline metabolism in cancer","Cancer: overview","Human Diseases"
"05211","Renal cell carcinoma",70,8,0.114285714285714,2.62216748768473,2.90669369475926,0.0108191337787858,0.132742449055103,"Hif1a,Tgfb3,Pak2,Gab1,Flcn,Rapgef1,Ptpn11,Ep300","05211","Renal cell carcinoma","Cancer: specific types","Human Diseases"
"04340","Hedgehog signaling pathway",58,7,0.120689655172414,2.76909928656361,2.88386226673297,0.0125685581249331,0.14849518673532,"Smo,Arrb1,Fbxw11,Csnk1e,Mgrn1,Gsk3b,Megf8","04340","Hedgehog signaling pathway","Signal transduction","Environmental Information Processing"
"05142","Chagas disease",103,10,0.0970873786407767,2.22756946769334,2.67237785314783,0.014163616327646,0.156342927447057,"Cd3g,Ikbkg,Tgfb3,C3,Smad2,Cflar,Gnao1,Cd3d,Gnai2,Gna11","05142","Chagas disease","Infectious disease: parasitic","Human Diseases"
"05210","Colorectal cancer",88,9,0.102272727272727,2.34654192789969,2.70760722837633,0.014212993404278,0.156342927447057,"Ctnnb1,Tgfb3,Gadd45g,Myc,Gsk3b,Msh2,Smad2,Casp9,Mtor","05210","Colorectal cancer","Cancer: specific types","Human Diseases"
"05212","Pancreatic cancer",76,8,0.105263157894737,2.41515426497278,2.64294645063926,0.0172574429897653,0.173990714683886,"Ikbkg,Cdk4,Tgfb3,Gadd45g,Smad2,Rad51,Casp9,Mtor","05212","Pancreatic cancer","Cancer: specific types","Human Diseases"
"05220","Chronic myeloid leukemia",76,8,0.105263157894737,2.41515426497278,2.64294645063926,0.0172574429897653,0.173990714683886,"Ikbkg,Cdk4,Bcr,Tgfb3,Gadd45g,Myc,Cbl,Ptpn11","05220","Chronic myeloid leukemia","Cancer: specific types","Human Diseases"
"05100","Bacterial invasion of epithelial cells",77,8,0.103896103896104,2.38378862516794,2.60143780218597,0.0185515459469675,0.173990714683886,"Ctnnb1,Wasf2,Gab1,Dnm2,Cbl,Cltc,Dock1,Ctnna3","05100","Bacterial invasion of epithelial cells","Infectious disease: bacterial","Human Diseases"
"04520","Adherens junction",92,9,0.0978260869565217,2.24451836581709,2.55918661474848,0.0185763335092521,0.173990714683886,"Ctnnb1,Sorbs1,Wasf2,Wasf3,Tjp1,Cdh5,Ctnnd1,Ep300,Ctnna3","04520","Adherens junction","Cellular community - eukaryotes","Cellular Processes"
"04120","Ubiquitin mediated proteolysis",156,13,0.0833333333333333,1.91199712643678,2.44953304062018,0.0187227175808466,0.173990714683886,"Uba1,Anapc1,Fbxw11,Mgrn1,Nedd4l,Ddb1,Trip12,Anapc2,Ube3b,Herc2,Cul4b,Cbl,Ubr5","04120","Ubiquitin mediated proteolysis","Folding, sorting and degradation","Genetic Information Processing"
"05217","Basal cell carcinoma",63,7,0.111111111111111,2.54932950191571,2.63284288992551,0.0192277647369909,0.173990714683886,"Smo,Ctnnb1,Wnt9b,Gadd45g,Gsk3b,Wnt2b,Fzd5","05217","Basal cell carcinoma","Cancer: specific types","Human Diseases"
"04110","Cell cycle",157,13,0.0828025477707006,1.89981880079069,2.42467270399653,0.0196353157636987,0.173990714683886,"Cdk4,Anapc1,Ppp2r5c,Tgfb3,Gadd45g,Myc,Gsk3b,Smad2,Anapc2,Orc6,Tfdp2,Atm,Ep300","04110","Cell cycle","Cell growth and death","Cellular Processes"
"05225","Hepatocellular carcinoma",175,14,0.08,1.83551724137931,2.37900654912229,0.0207366135480332,0.178783235724935,"Cdk4,Ctnnb1,Wnt9b,Tgfb3,Gadd45g,Myc,Gsk3b,Smad2,Wnt2b,Mtor,Lrp6,Gab1,Fzd5,Arid1b","05225","Hepatocellular carcinoma","Cancer: specific types","Human Diseases"
"04350","TGF-beta signaling pathway",112,10,0.0892857142857143,2.04856834975369,2.38135627909119,0.024110148560084,0.198417434475963,"Tgfb3,Bmpr1a,Myc,Smad2,Tfr2,Thsd4,Gdf7,Thbs1,Nbl1,Ep300","04350","TGF-beta signaling pathway","Signal transduction","Environmental Information Processing"
"04977","Vitamin digestion and absorption",26,4,0.153846153846154,3.52984084880637,2.75697541392126,0.0248721747373274,0.198417434475963,"Folh1,Abcd4,Cubn,Lrat","04977","Vitamin digestion and absorption","Digestive system","Organismal Systems"
"04015","Rap1 signaling pathway",214,16,0.0747663551401869,1.71543667418627,2.25688574352207,0.0248799290878951,0.198417434475963,"Tiam1,Adcy9,Ctnnb1,Pdgfrb,Plce1,Tln1,Sipa1l3,Gnao1,Pdgfd,Gnai2,Ctnnd1,Rapgef6,Prkci,Rapgef1,Thbs1,Sipa1l1","04015","Rap1 signaling pathway","Signal transduction","Environmental Information Processing"
"04218","Cellular senescence",183,14,0.0765027322404372,1.75527605049934,2.19997842944179,0.0290824057480339,0.222491303494182,"Cdk4,Hipk1,Fbxw11,Rad50,Tgfb3,Gadd45g,Myc,Smad2,Mtor,Itpr1,Atm,Rad9b,Hipk2,H2-Q10","04218","Cellular senescence","Cell growth and death","Cellular Processes"
"05230","Central carbon metabolism in cancer",69,7,0.101449275362319,2.32764867566217,2.3617924861589,0.0300744574667451,0.222491303494182,"Pfkl,Hif1a,Myc,Pdgfrb,Mtor,Ret,Hk1","05230","Central carbon metabolism in cancer","Cancer: overview","Human Diseases"
"04916","Melanogenesis",100,9,0.09,2.06495689655172,2.28403851843581,0.0300878665876755,0.222491303494182,"Adcy9,Ctnnb1,Wnt9b,Gsk3b,Wnt2b,Gnao1,Gnai2,Fzd5,Ep300","04916","Melanogenesis","Endocrine system","Organismal Systems"
"04140","Autophagy - animal",167,13,0.0778443113772455,1.78605719595292,2.1855851943802,0.0306884556543699,0.222491303494182,"Ykt6,Ulk2,Mtmr4,Hif1a,Rptor,Cflar,Mtor,Itpr1,Atg9a,Trp53inp2,Epg5,Zfyve1,Wdfy3","04140","Autophagy - animal","Transport and catabolism","Cellular Processes"
"04935","Growth hormone synthesis, secretion and action",117,10,0.0854700854700855,1.96102269378131,2.23125028099611,0.0314290009928037,0.222796695926764,"Pou1f1,Adcy9,Gsk3b,Mtor,Itpr1,Gnai2,Gna11,Atf4,Junb,Ep300","04935","Growth hormone synthesis, secretion and action","Endocrine system","Organismal Systems"
"04530","Tight junction",170,13,0.0764705882352941,1.75453853955375,2.1170124874148,0.0347463016417796,0.235789920434773,"Tiam1,Arhgef18,Cdk4,Nf2,Amotl1,Llgl1,Myh10,Myh9,Nedd4l,Arhgef2,Tjp1,Rapgef6,Prkci","04530","Tight junction","Cellular community - eukaryotes","Cellular Processes"
"05414","Dilated cardiomyopathy",103,9,0.087378640776699,2.004812520924,2.18744339782957,0.03546756347654,0.235789920434773,"Adcy9,Sgcd,Itgb4,Tgfb3,Itgb5,Itga7,Atp2a2,Sspn,Slc8a1","05414","Dilated cardiomyopathy","Cardiovascular disease","Human Diseases"
"04980","Cobalamin transport and metabolism",17,3,0.176470588235294,4.04893509127789,2.68560237776373,0.0354793610685552,0.235789920434773,"Abcd4,Mtr,Thap11","04980","Cobalamin transport and metabolism","Digestive system","Organismal Systems"
"00514","Other types of O-glycan biosynthesis",43,5,0.116279069767442,2.66790296712109,2.33940764692818,0.0379648666548094,0.24715902985478,"Galnt1,Plod3,Galnt10,Pofut1,Galnt2","00514","Other types of O-glycan biosynthesis","Glycan biosynthesis and metabolism","Metabolism"
"05213","Endometrial cancer",58,6,0.103448275862069,2.37351367419738,2.23900619255445,0.0397085610275145,0.253340619355542,"Ctnnb1,Gadd45g,Myc,Gsk3b,Casp9,Ctnna3","05213","Endometrial cancer","Cancer: specific types","Human Diseases"
"04962","Vasopressin-regulated water reabsorption",44,5,0.113636363636364,2.60726880877743,2.28053232173668,0.0413598244480649,0.258701647037896,"Rab5b,Adcy9,Dync1h1,Dctn1,Nsf","04962","Vasopressin-regulated water reabsorption","Excretory system","Organismal Systems"
"00640","Propanoate metabolism",31,4,0.129032258064516,2.96051167964405,2.33348792773138,0.0441962475575896,0.267430581489355,"Acaca,Acss2,Bckdhb,Abat","00640","Propanoate metabolism","Carbohydrate metabolism","Metabolism"
"04115","p53 signaling pathway",75,7,0.0933333333333333,2.1414367816092,2.11757955487191,0.0444320401847517,0.267430581489355,"Cdk4,Gadd45g,Casp9,Sesn3,Atm,Thbs1,Ppp1r13l","04115","p53 signaling pathway","Cell growth and death","Cellular Processes"
"04141","Protein processing in endoplasmic reticulum",177,13,0.0734463276836158,1.68515000974089,1.96216253127184,0.0456843404786295,0.269876011345978,"Dnajc5,Ubqln1,Sec63,Sel1l,Sec23a,Atf6,Rad23b,Sec31a,Man1b1,Sec24d,Nploc4,Atf4,Ubqln2","04141","Protein processing in endoplasmic reticulum","Folding, sorting and degradation","Genetic Information Processing"
"00512","Mucin type O-glycan biosynthesis",32,4,0.125,2.86799568965517,2.25905390513773,0.0488376351667089,0.278200100324645,"Galnt1,Galnt10,St3gal2,Galnt2","00512","Mucin type O-glycan biosynthesis","Glycan biosynthesis and metabolism","Metabolism"
"04136","Autophagy - other",32,4,0.125,2.86799568965517,2.25905390513773,0.0488376351667089,0.278200100324645,"Ulk2,Rptor,Mtor,Atg9a","04136","Autophagy - other","Transport and catabolism","Cellular Processes"
